,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
29927,50000,1,3,1,46,3,3,2,0,0,0,53418,52281,51173,50033,9779,9924,0,7,1104,445,400,204,0
29928,220000,1,1,2,38,0,0,0,0,0,0,159322,164176,167028,170480,173818,177556,7500,7000,6500,6000,6000,10000,0
29929,20000,1,2,2,42,0,0,2,0,0,0,10690,15027,14503,15238,14838,15141,4854,0,1400,0,303,0,0
29930,170000,1,3,1,46,-1,-1,-1,-1,-1,0,1804,1804,1804,1804,3608,1804,1804,1804,1804,3608,0,1804,1
29931,20000,1,2,1,43,1,2,2,2,2,0,6216,7268,7009,8102,7136,5243,1307,0,1400,0,182,400,0
29932,60000,1,2,3,41,0,0,0,0,0,0,61118,50643,44004,26940,9971,-11798,2200,2000,1200,0,0,28000,0
29933,160000,1,3,1,42,2,0,0,0,0,0,139983,125833,127815,130023,98604,101650,6000,5500,5000,3000,4000,3000,1
29934,190000,1,3,1,44,-1,2,-1,2,-1,0,291,291,582,291,582,291,0,582,0,582,0,291,0
29935,360000,1,2,1,45,-1,-1,-1,-1,-1,-1,18552,836,836,836,986,986,836,836,836,986,986,611,0
29936,50000,1,2,1,48,0,0,0,-1,0,-1,48187,48344,46895,49161,6690,5665,46895,1775,51209,428,5665,8745,1
29937,130000,1,3,2,40,0,0,0,0,0,0,129548,129438,129388,127628,64345,62373,6000,6000,5161,2239,3000,2291,0
29938,320000,1,1,1,44,-2,-2,-2,-2,-2,-2,14075,6813,13482,2975,2029,888,6818,13482,2975,2029,888,1332,0
29939,30000,1,2,2,38,2,2,2,2,0,0,19992,21055,22120,21471,21598,23241,1700,1700,0,782,2000,1100,0
29940,100000,1,3,1,37,0,0,0,0,0,-1,31647,32935,32689,17246,3175,35311,2129,1686,1043,409,62380,945,0
29941,20000,1,2,1,48,1,2,0,0,0,0,20733,20109,20126,18928,18761,18787,2,2019,11309,2000,700,1002,0
29942,50000,1,2,2,45,0,0,0,0,2,0,20638,19834,19387,22574,20483,20121,1314,1340,5000,0,729,793,0
29943,130000,1,3,1,45,-1,-1,-1,-1,-1,-1,1475,1826,2831,2756,1585,1215,1826,2831,2756,1585,1215,2402,1
29944,500000,1,2,2,38,0,0,0,0,-1,0,31504,27546,20189,12058,14692,8274,12160,6056,3063,14725,206,9363,0
29945,80000,1,2,2,39,3,2,0,0,0,0,75635,73830,74968,23867,23130,0,0,2968,1867,463,0,0,1
29946,30000,1,2,1,42,0,0,0,0,0,0,28658,28281,29826,28572,9072,0,1656,3000,1000,500,0,0,0
29947,230000,1,1,2,44,-2,-1,-1,-1,-1,-1,5419,3288,806,1467,9192,4388,3306,806,1500,9216,4388,0,0
29948,50000,1,3,1,46,0,0,0,2,0,0,11401,12506,14774,14233,14744,15252,1300,3000,0,1000,1000,3000,0
29949,290000,1,1,1,32,-1,-1,-1,-1,0,0,31933,38752,200,1956,910,0,39032,201,1961,4,0,0,0
29950,280000,1,1,1,39,0,0,0,0,0,0,55050,51417,47069,40939,44290,70573,1652,2144,1666,5015,32013,12,0
29951,220000,1,1,1,32,-1,2,-1,-1,0,0,528,264,264,292,528,264,0,264,292,500,0,264,0
29952,160000,1,1,2,30,0,0,0,0,0,0,143457,134345,77045,69659,70186,75249,5237,3034,3010,5011,10006,8070,0
29953,210000,1,2,2,30,-1,-1,-1,-1,0,-1,4206,3980,7509,1252,626,626,3980,7509,1252,0,626,626,0
29954,170000,1,1,2,30,0,0,0,0,-2,-2,129848,89684,31050,0,0,0,5115,2500,0,0,0,0,0
29955,180000,1,2,2,30,0,0,0,0,2,-1,51323,44638,28674,14834,1415,47417,2124,1588,1526,66,57317,70052,0
29956,410000,1,1,2,32,-1,2,-1,-1,0,-1,380,190,190,380,190,1539,0,190,380,0,1539,0,0
29957,150000,1,1,2,30,0,0,0,-1,0,-1,2384,4176,5877,1610,1180,2980,2000,2000,2000,1000,3000,0,0
29958,500000,1,2,2,31,0,0,-1,0,0,0,29566,25560,294257,278725,89161,87863,6025,294318,10254,7524,5009,2333,0
29959,230000,1,3,2,31,0,-1,-1,-1,-1,-1,4261,25,221,417,613,-191,1000,1000,1000,1000,0,0,0
29960,290000,1,1,2,32,-1,-1,-1,-1,-1,0,23234,1571,108157,35379,18711,3110,1575,108168,35811,18711,0,157,0
29961,10000,1,2,1,29,0,0,0,0,0,0,9406,9968,9385,5163,780,0,3009,2000,2009,0,0,0,0
29962,260000,1,1,2,33,-2,-2,-2,-2,-2,-2,0,263,0,1368,101,955,263,0,1368,101,955,0,0
29963,50000,1,2,2,30,1,-1,2,-1,-1,-2,-264,264,264,7300,0,0,528,0,7300,0,0,0,0
29964,610000,1,1,2,31,0,-1,2,-1,-1,-1,348392,322228,319014,347303,248893,269528,323014,1605,349395,250144,271099,220076,0
29965,360000,1,1,2,31,-1,-1,-1,0,0,-1,735,51,20007,18498,18422,1842,51,20007,1590,1000,1842,390,0
29966,140000,1,2,1,32,0,0,0,0,0,0,134236,134663,137485,137450,135638,136375,6300,6500,6300,6000,5200,5000,0
29967,150000,1,5,2,31,2,0,0,0,-2,-2,134866,136692,91815,0,0,0,4633,2000,0,0,0,0,1
29968,50000,1,2,1,32,0,0,0,-1,2,0,50564,49710,0,50551,40590,39384,2686,0,50551,0,1600,1500,0
29969,20000,1,2,2,34,0,0,0,0,0,-1,13730,15170,15277,13478,16978,12914,2000,2000,1000,5000,12914,600,0
29970,200000,1,2,1,33,0,0,0,0,0,0,110006,76950,63834,56768,58826,67577,5000,2183,2059,3000,9751,3000,0
29971,360000,1,1,1,34,-1,-1,-1,0,0,-1,33654,52686,64069,49005,8676,19487,52951,64535,8907,53,19584,16080,0
29972,80000,1,3,1,36,0,0,0,0,0,0,65554,66858,68279,69674,71070,73612,2395,2500,2530,2556,3700,3000,0
29973,190000,1,1,1,37,0,0,0,0,0,-1,21628,20893,5869,29223,19616,148482,2000,3869,25128,10115,148482,4800,0
29974,230000,1,2,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
29975,50000,1,2,1,37,1,2,2,2,0,0,10904,9316,4328,2846,1585,1324,0,3000,0,0,1000,1000,1
29976,220000,1,2,1,41,0,0,-1,-1,-2,-2,45075,8840,1369,5924,1759,1824,8840,6643,5924,1759,1824,7022,0
29977,40000,1,2,2,47,2,2,3,2,2,2,52358,54892,53415,51259,47151,46934,4000,0,2000,0,3520,0,1
29978,420000,1,1,2,34,0,0,0,0,0,0,131939,136721,140011,141695,144839,147954,7000,7000,5500,5500,5600,5000,0
29979,310000,1,2,1,39,0,0,0,0,0,0,238973,237196,233854,219409,216540,210675,10029,9218,10029,8049,8040,10059,0
29980,180000,1,1,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
29981,50000,1,3,2,42,0,0,0,0,0,0,43998,49123,49397,50360,19971,19694,10000,4000,5000,3000,4500,2000,0
29982,50000,1,2,1,44,1,2,2,2,0,0,38671,36772,33101,28192,22676,14647,2300,1700,0,517,503,585,0
29983,90000,1,2,1,36,0,0,0,0,0,0,7752,9112,10306,11328,12036,14329,1500,1500,1500,1200,2500,0,1
29984,20000,1,2,1,44,-2,-2,-2,-2,-2,-2,1822,2872,2712,2882,9235,1719,2890,2720,2890,9263,1824,1701,0
29985,30000,1,2,2,38,-1,-1,-2,-1,-1,-1,315,923,2939,1993,1907,3319,923,2977,1999,3057,3319,1000,0
29986,240000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
29987,360000,1,1,2,35,-1,-1,-2,-2,-2,-2,2220,0,0,0,0,0,0,0,0,0,0,0,0
29988,130000,1,1,2,34,0,0,0,0,0,0,23292,14077,15546,108047,93708,97353,3000,2000,93000,4000,5027,4005,0
29989,250000,1,1,1,34,0,0,0,0,0,0,279640,252913,243075,245750,175005,179687,65000,8800,9011,6000,7000,6009,0
29990,150000,1,1,2,35,-1,-1,-1,-1,-1,-2,3425,9009,-3,780,0,0,9054,0,783,0,0,0,0
29991,140000,1,2,1,41,0,0,0,0,0,0,138325,137142,139110,138262,49675,46121,6000,7000,4228,1505,2000,2000,0
29992,210000,1,2,1,34,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
29993,10000,1,3,1,43,0,0,0,-2,-2,-2,8802,10400,0,0,0,0,2000,0,0,0,0,0,0
29994,100000,1,1,2,38,0,-1,-1,0,0,0,3042,1427,102996,70626,69473,55004,2000,111784,4000,3000,2000,2000,0
29995,80000,1,2,2,34,2,2,2,2,2,2,72557,77708,79384,77519,82607,81158,7000,3500,0,7000,0,4000,1
29996,220000,1,3,1,39,0,0,0,0,0,0,188948,192815,208365,88004,31237,15980,8500,20000,5003,3047,5000,1000,0
29997,150000,1,3,2,43,-1,-1,-1,-1,0,0,1683,1828,3502,8979,5190,0,1837,3526,8998,129,0,0,0
29998,30000,1,2,2,37,4,3,2,-1,0,0,3565,3356,2758,20878,20582,19357,0,0,22000,4200,2000,3100,1
29999,80000,1,3,1,41,1,-1,0,0,0,-1,-1645,78379,76304,52774,11855,48944,85900,3409,1178,1926,52964,1804,1
30000,50000,1,2,1,46,0,0,0,0,0,0,47929,48905,49764,36535,32428,15313,2078,1800,1430,1000,1000,1000,1
